INFO 2025-07-23 16:52:21,969 autoreload 9 127040883932032 Watching for file changes with StatReloader
INFO 2025-07-23 18:09:45,122 basehttp 9 137959433033408 "GET /swagger/?format=openapi HTTP/1.1" 200 7517
INFO 2025-07-23 18:09:49,250 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:09:49,299 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:09:54,247 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:09:54,290 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:09:59,246 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:09:59,287 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:04,249 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:04,283 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:10:07,655 saga_api 9 137959433033408 Saga créée: f4f2a5d1-b402-46a6-bca3-eee4de2ca9db pour client 12345678-1234-1234-1234-123456789012
INFO 2025-07-23 18:10:07,679 saga_orchestrator 9 137959433033408 SagaOrchestrator initialisé avec Kong Gateway:
INFO 2025-07-23 18:10:07,680 saga_orchestrator 9 137959433033408   - Kong Gateway: http://kong:8080
INFO 2025-07-23 18:10:07,680 saga_orchestrator 9 137959433033408   - Service Catalogue: http://kong:8080/api/catalogue
INFO 2025-07-23 18:10:07,681 saga_orchestrator 9 137959433033408   - Service Inventaire: http://kong:8080/api/inventaire
INFO 2025-07-23 18:10:07,681 saga_orchestrator 9 137959433033408   - Service Commandes: http://kong:8080/api/commandes
INFO 2025-07-23 18:10:07,681 saga_orchestrator 9 137959433033408   - API Key: magasin-secret-key-2025
INFO 2025-07-23 18:10:07,682 saga_orchestrator 9 137959433033408 Démarrage de la saga f4f2a5d1-b402-46a6-bca3-eee4de2ca9db
INFO 2025-07-23 18:10:07,688 saga_orchestrator 9 137959433033408 Saga f4f2a5d1-b402-46a6-bca3-eee4de2ca9db: Vérification du stock dans le magasin 33333333-3333-3333-3333-333333333331
ERROR 2025-07-23 18:10:07,691 saga_orchestrator 9 137959433033408 Erreur dans la saga f4f2a5d1-b402-46a6-bca3-eee4de2ca9db: Service service-inventaire indisponible pour l'action: vérification stocks: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934506e10>: Failed to establish a new connection: [Errno 111] Connection refused'))
ERROR 2025-07-23 18:10:07,693 saga_api 9 137959433033408 Erreur inattendue: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 198, in _new_conn
    sock = connection.create_connection(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 85, in create_connection
    raise err
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 787, in urlopen
    response = self._make_request(
               ^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 493, in _make_request
    conn.request(
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 494, in request
    self.endheaders()
  File "/usr/local/lib/python3.11/http/client.py", line 1298, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/local/lib/python3.11/http/client.py", line 1058, in _send_output
    self.send(msg)
  File "/usr/local/lib/python3.11/http/client.py", line 996, in send
    self.connect()
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 325, in connect
    self.sock = self._new_conn()
                ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 213, in _new_conn
    raise NewConnectionError(
urllib3.exceptions.NewConnectionError: <urllib3.connection.HTTPConnection object at 0x7d7934506e10>: Failed to establish a new connection: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 486, in send
    resp = conn.urlopen(
           ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 841, in urlopen
    retries = retries.increment(
              ^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/retry.py", line 519, in increment
    raise MaxRetryError(_pool, url, reason) from reason  # type: ignore[arg-type]
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
urllib3.exceptions.MaxRetryError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934506e10>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 232, in _verifier_stock
    response = requests.get(url, headers=self.headers, timeout=self.timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 73, in get
    return request("get", url, params=params, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 703, in send
    r = adapter.send(request, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 519, in send
    raise ConnectionError(e, request=request)
requests.exceptions.ConnectionError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934506e10>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 109, in executer_saga
    self._verifier_stock(saga)
  File "/app/application/saga_orchestrator.py", line 271, in _verifier_stock
    raise ServiceExterneIndisponibleException(
domain.exceptions.ServiceExterneIndisponibleException: Service service-inventaire indisponible pour l'action: vérification stocks: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934506e10>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/interfaces/saga_api.py", line 243, in demarrer_saga_commande
    resume_execution = orchestrator.executer_saga(saga, saga_repository)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/application/saga_orchestrator.py", line 219, in executer_saga
    saga_repository.save(saga)
  File "/app/infrastructure/django_saga_repository.py", line 149, in save
    saga_model.save()
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1138, in _save_table
    updated = self._do_update(
              ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1203, in _do_update
    return filtered._update(values) > 0
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/query.py", line 1283, in _update
    return query.get_compiler(self.db).execute_sql(ROW_COUNT)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2059, in execute_sql
    row_count = super().execute_sql(result_type)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1609, in execute_sql
    sql, params = self.as_sql()
                  ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2022, in as_sql
    val = field.get_db_prep_save(val, connection=self.connection)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1012, in get_db_prep_save
    return self.get_db_prep_value(value, connection=connection, prepared=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1005, in get_db_prep_value
    value = self.get_prep_value(value)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1190, in get_prep_value
    return self.to_python(value)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1180, in to_python
    raise exceptions.ValidationError(
django.core.exceptions.ValidationError: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
ERROR 2025-07-23 18:10:07,697 log 9 137959433033408 Internal Server Error: /api/saga/commandes/
ERROR 2025-07-23 18:10:07,698 basehttp 9 137959433033408 "POST /api/saga/commandes/ HTTP/1.1" 500 143
INFO 2025-07-23 18:10:09,252 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:09,329 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:14,252 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:14,296 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:19,250 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:19,292 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:24,244 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:24,282 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:26,130 saga_api 9 137959433033408 Saga créée: a52a710b-b1ea-4fb3-b1d6-b27851329f77 pour client 12345678-1234-1234-1234-123456789012
INFO 2025-07-23 18:10:26,158 saga_orchestrator 9 137959433033408 SagaOrchestrator initialisé avec Kong Gateway:
INFO 2025-07-23 18:10:26,159 saga_orchestrator 9 137959433033408   - Kong Gateway: http://kong:8080
INFO 2025-07-23 18:10:26,159 saga_orchestrator 9 137959433033408   - Service Catalogue: http://kong:8080/api/catalogue
INFO 2025-07-23 18:10:26,160 saga_orchestrator 9 137959433033408   - Service Inventaire: http://kong:8080/api/inventaire
INFO 2025-07-23 18:10:26,160 saga_orchestrator 9 137959433033408   - Service Commandes: http://kong:8080/api/commandes
INFO 2025-07-23 18:10:26,160 saga_orchestrator 9 137959433033408   - API Key: magasin-secret-key-2025
INFO 2025-07-23 18:10:26,161 saga_orchestrator 9 137959433033408 Démarrage de la saga a52a710b-b1ea-4fb3-b1d6-b27851329f77
INFO 2025-07-23 18:10:26,170 saga_orchestrator 9 137959433033408 Saga a52a710b-b1ea-4fb3-b1d6-b27851329f77: Vérification du stock dans le magasin 33333333-3333-3333-3333-333333333331
ERROR 2025-07-23 18:10:26,173 saga_orchestrator 9 137959433033408 Erreur dans la saga a52a710b-b1ea-4fb3-b1d6-b27851329f77: Service service-inventaire indisponible pour l'action: vérification stocks: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934507110>: Failed to establish a new connection: [Errno 111] Connection refused'))
ERROR 2025-07-23 18:10:26,175 saga_api 9 137959433033408 Erreur inattendue: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 198, in _new_conn
    sock = connection.create_connection(
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 85, in create_connection
    raise err
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/connection.py", line 73, in create_connection
    sock.connect(sa)
ConnectionRefusedError: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 787, in urlopen
    response = self._make_request(
               ^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 493, in _make_request
    conn.request(
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 494, in request
    self.endheaders()
  File "/usr/local/lib/python3.11/http/client.py", line 1298, in endheaders
    self._send_output(message_body, encode_chunked=encode_chunked)
  File "/usr/local/lib/python3.11/http/client.py", line 1058, in _send_output
    self.send(msg)
  File "/usr/local/lib/python3.11/http/client.py", line 996, in send
    self.connect()
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 325, in connect
    self.sock = self._new_conn()
                ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connection.py", line 213, in _new_conn
    raise NewConnectionError(
urllib3.exceptions.NewConnectionError: <urllib3.connection.HTTPConnection object at 0x7d7934507110>: Failed to establish a new connection: [Errno 111] Connection refused

The above exception was the direct cause of the following exception:

Traceback (most recent call last):
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 486, in send
    resp = conn.urlopen(
           ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/connectionpool.py", line 841, in urlopen
    retries = retries.increment(
              ^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/urllib3/util/retry.py", line 519, in increment
    raise MaxRetryError(_pool, url, reason) from reason  # type: ignore[arg-type]
    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
urllib3.exceptions.MaxRetryError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934507110>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 232, in _verifier_stock
    response = requests.get(url, headers=self.headers, timeout=self.timeout)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 73, in get
    return request("get", url, params=params, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/api.py", line 59, in request
    return session.request(method=method, url=url, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 589, in request
    resp = self.send(prep, **send_kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/sessions.py", line 703, in send
    r = adapter.send(request, **kwargs)
        ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/requests/adapters.py", line 519, in send
    raise ConnectionError(e, request=request)
requests.exceptions.ConnectionError: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934507110>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/application/saga_orchestrator.py", line 109, in executer_saga
    self._verifier_stock(saga)
  File "/app/application/saga_orchestrator.py", line 271, in _verifier_stock
    raise ServiceExterneIndisponibleException(
domain.exceptions.ServiceExterneIndisponibleException: Service service-inventaire indisponible pour l'action: vérification stocks: HTTPConnectionPool(host='kong', port=8080): Max retries exceeded with url: /api/inventaire/api/ddd/inventaire/stocks-locaux/33333333-3333-3333-3333-333333333331/ (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7d7934507110>: Failed to establish a new connection: [Errno 111] Connection refused'))

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "/app/interfaces/saga_api.py", line 243, in demarrer_saga_commande
    resume_execution = orchestrator.executer_saga(saga, saga_repository)
                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/app/application/saga_orchestrator.py", line 219, in executer_saga
    saga_repository.save(saga)
  File "/app/infrastructure/django_saga_repository.py", line 149, in save
    saga_model.save()
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 902, in save
    self.save_base(
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1008, in save_base
    updated = self._save_table(
              ^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1138, in _save_table
    updated = self._do_update(
              ^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/base.py", line 1203, in _do_update
    return filtered._update(values) > 0
           ^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/query.py", line 1283, in _update
    return query.get_compiler(self.db).execute_sql(ROW_COUNT)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2059, in execute_sql
    row_count = super().execute_sql(result_type)
                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 1609, in execute_sql
    sql, params = self.as_sql()
                  ^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/sql/compiler.py", line 2022, in as_sql
    val = field.get_db_prep_save(val, connection=self.connection)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1012, in get_db_prep_save
    return self.get_db_prep_value(value, connection=connection, prepared=False)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1005, in get_db_prep_value
    value = self.get_prep_value(value)
            ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1190, in get_prep_value
    return self.to_python(value)
           ^^^^^^^^^^^^^^^^^^^^^
  File "/usr/local/lib/python3.11/site-packages/django/db/models/fields/__init__.py", line 1180, in to_python
    raise exceptions.ValidationError(
django.core.exceptions.ValidationError: ['La valeur «\xa0{}\xa0» doit être soit True (vrai), soit False (faux).']
ERROR 2025-07-23 18:10:26,180 log 9 137959433033408 Internal Server Error: /api/saga/commandes/
ERROR 2025-07-23 18:10:26,180 basehttp 9 137959433033408 "POST /api/saga/commandes/ HTTP/1.1" 500 143
INFO 2025-07-23 18:10:29,249 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:29,289 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5805
INFO 2025-07-23 18:10:34,250 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:34,304 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5805
INFO 2025-07-23 18:10:39,250 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:39,308 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:44,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:44,277 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:10:49,246 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:49,289 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:10:54,246 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:54,293 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:10:59,259 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:10:59,290 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:04,246 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:04,279 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:11:09,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:09,277 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:11:14,254 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:14,300 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:19,247 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:19,292 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:11:24,247 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:24,284 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:29,247 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:29,282 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:34,244 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:34,277 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:11:39,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:39,288 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:44,246 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:44,284 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:49,253 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:49,301 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:11:54,248 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:54,296 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:11:59,251 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:11:59,329 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:04,251 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:04,311 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:12:09,244 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:09,275 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:12:14,255 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:14,346 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:12:19,247 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:19,287 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:24,249 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:24,299 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:12:29,251 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:29,308 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:12:34,251 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:34,309 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:39,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:39,276 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:44,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:44,286 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5792
INFO 2025-07-23 18:12:49,253 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:49,286 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:54,254 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:54,291 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5806
INFO 2025-07-23 18:12:59,251 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:12:59,310 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
INFO 2025-07-23 18:13:04,245 basehttp 9 137959441426112 "GET /metrics HTTP/1.1" 301 0
INFO 2025-07-23 18:13:04,290 basehttp 9 137959441426112 "GET /metrics/ HTTP/1.1" 200 5793
